trait_type,phenocode,pheno_sex,coding,modifier,n_cases,n_controls,heritability,description
categorical,20003,both_sexes,1140863144,"",1330,393453,0.0,Treatment/medication code
categorical,20003,both_sexes,1140863152,"",1073,393710,0.08817648052020631,Treatment/medication code
categorical,20003,both_sexes,1140863182,"",229,394554,0.14393176033812413,Treatment/medication code
categorical,20003,both_sexes,1140863202,"",800,393983,0.03356833708656764,Treatment/medication code
categorical,20003,both_sexes,1140864184,"",217,394566,0.10309210801629298,Treatment/medication code
categorical,20003,both_sexes,1140864286,"",658,394125,0.0,Treatment/medication code
categorical,20003,both_sexes,1140864752,"",14214,380569,0.01113524083358037,Treatment/medication code
categorical,20003,both_sexes,1140864950,"",241,394542,0.03248259623896254,Treatment/medication code
categorical,20003,both_sexes,1140864992,"",4384,390399,0.051224318157347855,Treatment/medication code
categorical,20003,both_sexes,1140865010,"",889,393894,0.0,Treatment/medication code
categorical,20003,both_sexes,1140865016,"",254,394529,0.0,Treatment/medication code
categorical,20003,both_sexes,1140865336,"",258,394525,0.05373605396638425,Treatment/medication code
categorical,20003,both_sexes,1140865350,"",562,394221,0.0,Treatment/medication code
categorical,20003,both_sexes,1140865354,"",2118,392665,0.04403621722928961,Treatment/medication code
categorical,20003,both_sexes,1140865396,"",376,394407,0.0,Treatment/medication code
categorical,20003,both_sexes,1140865414,"",197,394586,0.0,Treatment/medication code
categorical,20003,both_sexes,1140865416,"",354,394429,0.0,Treatment/medication code
categorical,20003,both_sexes,1140865426,"",305,394478,0.12289896442973852,Treatment/medication code
categorical,20003,both_sexes,1140865564,"",206,394577,0.0,Treatment/medication code
categorical,20003,both_sexes,1140865578,"",544,394239,0.05848965384001694,Treatment/medication code
categorical,20003,both_sexes,1140865580,"",539,394244,0.06315801133441976,Treatment/medication code
categorical,20003,both_sexes,1140865588,"",248,394535,0.1054232927223482,Treatment/medication code
categorical,20003,both_sexes,1140865634,"",23244,371539,0.013366300520899327,Treatment/medication code
categorical,20003,both_sexes,1140865668,"",199,394584,0.0,Treatment/medication code
categorical,20003,both_sexes,1140865670,"",234,394549,0.15533140880653465,Treatment/medication code
categorical,20003,both_sexes,1140865716,"",740,394043,0.046625614408899306,Treatment/medication code
categorical,20003,both_sexes,1140865752,"",361,394422,0.10479798983137077,Treatment/medication code
categorical,20003,both_sexes,1140865800,"",1030,393753,0.016953075702064828,Treatment/medication code
categorical,20003,both_sexes,1140866026,"",206,394577,0.0,Treatment/medication code
categorical,20003,both_sexes,1140866078,"",1233,393550,0.046852551513234454,Treatment/medication code
categorical,20003,both_sexes,1140866116,"",680,394103,0.0170565539959831,Treatment/medication code
categorical,20003,both_sexes,1140866122,"",2059,392724,0.05522562536996431,Treatment/medication code
categorical,20003,both_sexes,1140866236,"",727,394056,0.0,Treatment/medication code
categorical,20003,both_sexes,1140866280,"",302,394481,0.0,Treatment/medication code
categorical,20003,both_sexes,1140866738,"",15381,379402,0.036594788514673404,Treatment/medication code
categorical,20003,both_sexes,1140867444,"",187,394596,0.0,Treatment/medication code
categorical,20003,both_sexes,1140867490,"",379,394404,0.0,Treatment/medication code
categorical,20003,both_sexes,1140867504,"",254,394529,0.22683487192463755,Treatment/medication code
categorical,20003,both_sexes,1140867726,"",300,394483,0.0822383394902619,Treatment/medication code
categorical,20003,both_sexes,1140867818,"",230,394553,0.11983965135312524,Treatment/medication code
categorical,20003,both_sexes,1140867876,"",525,394258,0.07757625473541441,Treatment/medication code
categorical,20003,both_sexes,1140867878,"",1630,393153,0.0,Treatment/medication code
categorical,20003,both_sexes,1140867888,"",1305,393478,0.0,Treatment/medication code
categorical,20003,both_sexes,1140868170,"",549,394234,0.0,Treatment/medication code
categorical,20003,both_sexes,1140868172,"",240,394543,0.08806764542804696,Treatment/medication code
categorical,20003,both_sexes,1140868226,"",52796,341987,0.011098792923744646,Treatment/medication code
categorical,20003,both_sexes,1140868364,"",241,394542,0.0,Treatment/medication code
categorical,20003,both_sexes,1140869848,"",2106,392677,0.12650234563099705,Treatment/medication code
categorical,20003,both_sexes,1140869930,"",790,393993,0.0,Treatment/medication code
categorical,20003,both_sexes,1140870306,"",185,394598,0.0,Treatment/medication code
categorical,20003,both_sexes,1140870390,"",1934,392849,0.02607115164716982,Treatment/medication code
categorical,20003,both_sexes,1140870422,"",3311,391472,0.04870581454860288,Treatment/medication code
categorical,20003,both_sexes,1140870570,"",1206,393577,0.027305371769154943,Treatment/medication code
categorical,20003,both_sexes,1140870788,"",2353,392430,0.0,Treatment/medication code
categorical,20003,both_sexes,1140870856,"",850,393933,0.02426805200639507,Treatment/medication code
categorical,20003,both_sexes,1140870862,"",390,394393,0.0,Treatment/medication code
categorical,20003,both_sexes,1140870954,"",1049,393734,0.019931513323942267,Treatment/medication code
categorical,20003,both_sexes,1140870956,"",331,394452,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871024,"",2782,392001,0.01910354818194591,Treatment/medication code
categorical,20003,both_sexes,1140871050,"",3780,391003,0.014006591767472988,Treatment/medication code
categorical,20003,both_sexes,1140871052,"",162,394621,0.06386069081033198,Treatment/medication code
categorical,20003,both_sexes,1140871112,"",1468,393315,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871168,"",429,394354,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871188,"",284,394499,0.06093738760136644,Treatment/medication code
categorical,20003,both_sexes,1140871196,"",173,394610,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871266,"",552,394231,0.062369839218012924,Treatment/medication code
categorical,20003,both_sexes,1140871310,"",49160,345623,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871336,"",240,394543,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871462,"",2563,392220,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871472,"",258,394525,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871542,"",396,213192,0.04630477374317088,Treatment/medication code
categorical,20003,both_sexes,1140871680,"",181,394602,0.04571922021153292,Treatment/medication code
categorical,20003,both_sexes,1140871688,"",302,394481,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871692,"",229,394554,0.0,Treatment/medication code
categorical,20003,both_sexes,1140871732,"",262,394521,0.014999650608633508,Treatment/medication code
categorical,20003,both_sexes,1140872072,"",858,393925,0.0,Treatment/medication code
categorical,20003,both_sexes,1140872112,"",271,394512,0.0,Treatment/medication code
categorical,20003,both_sexes,1140872150,"",270,394513,0.0642427908422974,Treatment/medication code
categorical,20003,both_sexes,1140872198,"",365,394418,0.0,Treatment/medication code
categorical,20003,both_sexes,1140872200,"",643,394140,0.0,Treatment/medication code
categorical,20003,both_sexes,1140872228,"",1816,392967,0.0,Treatment/medication code
categorical,20003,both_sexes,1140872290,"",480,394303,0.0,Treatment/medication code
categorical,20003,both_sexes,1140873394,"",360,394423,0.0,Treatment/medication code
categorical,20003,both_sexes,1140873474,"",198,394585,0.19310078256252491,Treatment/medication code
categorical,20003,both_sexes,1140873548,"",1169,393614,0.064945120256454,Treatment/medication code
categorical,20003,both_sexes,1140873608,"",294,394489,0.08643524294464082,Treatment/medication code
categorical,20003,both_sexes,1140873966,"",397,394386,0.0,Treatment/medication code
categorical,20003,both_sexes,1140874126,"",231,394552,0.0,Treatment/medication code
categorical,20003,both_sexes,1140874370,"",302,394481,0.0,Treatment/medication code
categorical,20003,both_sexes,1140874420,"",2635,392148,0.043580020176185404,Treatment/medication code
categorical,20003,both_sexes,1140874686,"",342,394441,0.028021703442521757,Treatment/medication code
categorical,20003,both_sexes,1140874744,"",3273,391510,0.07001149292541847,Treatment/medication code
categorical,20003,both_sexes,1140874790,"",611,394172,0.14984723898351135,Treatment/medication code
categorical,20003,both_sexes,1140874852,"",1081,393702,0.06968239398696369,Treatment/medication code
categorical,20003,both_sexes,1140874866,"",323,394460,0.2039186902530729,Treatment/medication code
categorical,20003,both_sexes,1140874896,"",711,394072,0.04695794549779623,Treatment/medication code
categorical,20003,both_sexes,1140874930,"",2276,392507,0.04769725654975268,Treatment/medication code
categorical,20003,both_sexes,1140875336,"",178,394605,0.0,Treatment/medication code
categorical,20003,both_sexes,1140875392,"",164,394619,0.1488327415892221,Treatment/medication code
categorical,20003,both_sexes,1140875408,"",4133,177062,0.08345991905308776,Treatment/medication code
categorical,20003,both_sexes,1140875420,"",425,394358,0.0,Treatment/medication code
categorical,20003,both_sexes,1140875486,"",188,394595,0.061710093050315336,Treatment/medication code
categorical,20003,both_sexes,1140875840,"",286,394497,0.0,Treatment/medication code
categorical,20003,both_sexes,1140875990,"",657,394126,0.0,Treatment/medication code
categorical,20003,both_sexes,1140876076,"",1576,393207,0.019138914205404367,Treatment/medication code
categorical,20003,both_sexes,1140876136,"",2636,392147,0.03505368127079529,Treatment/medication code
categorical,20003,both_sexes,1140876404,"",348,394435,0.0,Treatment/medication code
categorical,20003,both_sexes,1140876592,"",5338,389445,0.0,Treatment/medication code
categorical,20003,both_sexes,1140877630,"",173,394610,0.0,Treatment/medication code
categorical,20003,both_sexes,1140877892,"",221,394562,0.06659557124001692,Treatment/medication code
categorical,20003,both_sexes,1140878036,"",267,394516,0.08816338933145713,Treatment/medication code
categorical,20003,both_sexes,1140878226,"",643,394140,0.039125627293315784,Treatment/medication code
categorical,20003,both_sexes,1140878304,"",255,394528,0.14607362149611383,Treatment/medication code
categorical,20003,both_sexes,1140879404,"",319,394464,0.019710677828716217,Treatment/medication code
categorical,20003,both_sexes,1140879406,"",6500,388283,0.0,Treatment/medication code
categorical,20003,both_sexes,1140879424,"",233,394550,0.21459244816096268,Treatment/medication code
categorical,20003,both_sexes,1140879428,"",1970,392813,0.0,Treatment/medication code
categorical,20003,both_sexes,1140879430,"",781,394002,0.021193937512330435,Treatment/medication code
categorical,20003,both_sexes,1140879464,"",1287,393496,0.019609192134656988,Treatment/medication code
categorical,20003,both_sexes,1140879494,"",459,394324,0.08321638454308375,Treatment/medication code
categorical,20003,both_sexes,1140879540,"",4608,390175,0.010534479678312465,Treatment/medication code
categorical,20003,both_sexes,1140879616,"",7474,387309,0.020287073565539385,Treatment/medication code
categorical,20003,both_sexes,1140879620,"",265,394518,0.0,Treatment/medication code
categorical,20003,both_sexes,1140879630,"",212,394571,0.0,Treatment/medication code
categorical,20003,both_sexes,1140879634,"",559,394224,0.0,Treatment/medication code
categorical,20003,both_sexes,1140879760,"",5851,388932,0.016172187779341936,Treatment/medication code
categorical,20003,both_sexes,1140879778,"",4428,390355,0.03820282856087892,Treatment/medication code
categorical,20003,both_sexes,1140879792,"",582,394201,0.0,Treatment/medication code
categorical,20003,both_sexes,1140879802,"",16022,378761,0.029618298475707676,Treatment/medication code
categorical,20003,both_sexes,1140879806,"",793,393990,0.04837497680355283,Treatment/medication code
categorical,20003,both_sexes,1140879818,"",743,394040,0.10805815183183831,Treatment/medication code
categorical,20003,both_sexes,1140879842,"",2617,392166,0.01732590186953344,Treatment/medication code
categorical,20003,both_sexes,1140879854,"",608,394175,0.0,Treatment/medication code
categorical,20003,both_sexes,1140879866,"",293,394490,0.09498158359469173,Treatment/medication code
categorical,20003,both_sexes,1140880086,"",243,394540,0.0,Treatment/medication code
categorical,20003,both_sexes,1140881472,"",562,394221,0.0,Treatment/medication code
categorical,20003,both_sexes,1140881474,"",166,394617,0.0,Treatment/medication code
categorical,20003,both_sexes,1140881702,"",292,394491,0.0,Treatment/medication code
categorical,20003,both_sexes,1140881856,"",4711,390072,0.030438353439823013,Treatment/medication code
categorical,20003,both_sexes,1140881882,"",231,394552,0.0,Treatment/medication code
categorical,20003,both_sexes,1140882236,"",522,394261,0.07056835798048405,Treatment/medication code
categorical,20003,both_sexes,1140882394,"",319,394464,0.0,Treatment/medication code
categorical,20003,both_sexes,1140882498,"",236,394547,0.09463952736939682,Treatment/medication code
categorical,20003,both_sexes,1140882618,"",155,394628,0.24463004956799375,Treatment/medication code
categorical,20003,both_sexes,1140882694,"",1344,393439,0.0547722263576185,Treatment/medication code
categorical,20003,both_sexes,1140882728,"",187,394596,0.14965410728419404,Treatment/medication code
categorical,20003,both_sexes,1140882776,"",200,394583,0.0,Treatment/medication code
categorical,20003,both_sexes,1140882782,"",585,394198,0.0,Treatment/medication code
categorical,20003,both_sexes,1140882800,"",416,394367,0.07620642167636672,Treatment/medication code
categorical,20003,both_sexes,1140882910,"",272,394511,0.13527662307243266,Treatment/medication code
categorical,20003,both_sexes,1140883066,"",3851,390932,0.14015528771917254,Treatment/medication code
categorical,20003,both_sexes,1140883468,"",503,213085,0.0,Treatment/medication code
categorical,20003,both_sexes,1140883476,"",143,394640,0.0,Treatment/medication code
categorical,20003,both_sexes,1140883504,"",4454,390329,0.024892189480605877,Treatment/medication code
categorical,20003,both_sexes,1140883524,"",210,394573,0.12188608278385746,Treatment/medication code
categorical,20003,both_sexes,1140883548,"",500,394283,0.0,Treatment/medication code
categorical,20003,both_sexes,1140883568,"",887,393896,0.0649428612592871,Treatment/medication code
